competition_id,date,name
7,2014-08-23,2014 Alaska State Fair
12,2014-06-14,2014 USAPL Seattle Summer Classic
16,2014-08-23,2014 USAPL Bench Nationals
18,2014-08-16,NE USAPL Patriot Open
334,2014-02-15,2014 South Dakota High School Qualifier
335,2014-03-28,2014 HS Nationals-JV
336,2014-03-28,2014 HS Nationals-varsity
337,2014-03-09,2014 Last Chance Qualifier
338,2014-02-01,2014 MN State Meet & Midwest Open Championships
339,2014-05-17,2014 Pennsylvania State Powerlifting Championships
340,2014-03-14,2014 South Dakota State Bench Press & Powerlifting Championships
341,2014-01-26,2014 USA Powerlifting Winter Open / NE Regional / Raw Collegiate PL/BP/DL Championships -
342,2014-02-22,2014 USAPL Aggie Showdown
343,2014-02-15,2014 USAPL California State Championships
344,2014-04-11,2014 USAPL Collegiate Nationals
345,2014-02-01,2014 USAPL RMLC Championships
346,2014-02-22,2014 Whitehall USAPL High School Meet
347,2014-03-08,2014 Wisconsin High School State Championships
348,2014-03-08,2014 WOODWARD ACADEMY INVITATIONAL
349,2014-03-15,32nd Annual USAPL Florida State Powerlifting Championships
350,2014-03-09,4th Annual Ryan Moore New England High School Championships
351,2014-02-22,Albany Strength USAPL POWERLIFTING CHAMPIONSHIP
352,2014-02-28,Arnold
353,2014-02-28,Arnold - GNC Pro Deadlift
354,2014-02-28,Arnold - Ohio Invitational Ironman
355,2014-02-28,Arnold - Titan Pro Bench
356,2014-02-28,Arnold 2014-Pro Equipped
357,2014-02-28,Arnold 2014-Raw Challenge
358,2014-03-22,CAJUN PRIDE
359,2014-03-08,Covington Qualifier
360,2014-02-08,Elite Sports & Fitness High School PL Open
361,2014-03-09,Gulf Coast Championships
362,2014-02-21,LaTech Collegiate Qualifer
363,2014-01-18,LOUISIANA STATE POWERLIFTING CHAMPIONSHIP
364,2014-02-07,Lutcher High School Nationals Qualifier
365,2014-01-11,New England Open
366,2014-02-15,Northeast Collegiate Conference Championship
367,2014-01-19,Northeast Iron Beast Winter Classic
368,2014-02-01,Rocky Mountain Pro Bench
369,2014-02-28,Arnold - SSP  Nutrition Pro Raw Benchpress -
370,2014-01-20,St. John's Classic
371,2014-03-15,The Brother Bennett Memorial Powerlifting Meet
372,2014-03-08,The Guerilla Fitness Raw Nationals Qualifier
373,2014-02-22,USA Powerlifting Frostbite Classic
374,2014-03-15,USAPL Alabama State Powerlifting Championship
375,2014-01-25,USAPL GA Winter Classic & Single Ply Invitational
376,2014-03-08,USAPL Georgia High School State Championships
377,2014-04-05,USAPL Georgia Spring Open
378,2014-02-22,Winter Classic
379,2014-01-18,Wisconsin State Open
380,2014-04-17,IPF World Master Bench - Northumberland- Great Britain
381,2014-04-12,2014 Equinox Open
382,2014-03-14,2014 USAPL Military National Powerlifting Championships
383,2014-02-22,2014 Washington State Championships
384,2014-03-22,USAPL Battle on the Border VIII
385,2014-04-26,Alaska State Championship
386,2014-04-26,2014 PATRIOT QUALIFIER
387,2014-04-12,THE BATTLE OF THE GREAT LAKES XVII
388,2014-04-26,2014 USAPL Texas State Championships
389,2014-05-04,1st Annual USAPL Connecticut Spring Classic
391,2014-05-02,2014 USAPL Masters Nationals
392,2014-05-10,2014 Hoosier Open
393,2014-05-10,5th Annual Ironman Push/Pull Meet
394,2014-05-10,USAPL Border Bash & Southeastern High School State Wars
395,2014-05-17,Ketchikan Spring Powerlifting Meet
396,2014-05-16,2014 Womens Nationals
397,2014-05-17,2014 TWIN PORTS RAW OPEN
398,2014-05-17,Illinois State/ Great Rivers Open
400,2014-05-24,2014 Annual Idaho Spring Classic Raw Powerlifting Championships
401,2014-01-25,2014 NE USAPL Capital City Clash
402,2014-05-31,2014 USAPL KANSAS HEAVY METAL
403,2014-05-24,2014 USAPL Boynton Barbell Center Raw Open Championships
404,2014-05-17,2014 PA State Single Lift Championships
405,2014-06-01,IPF Raw Worlds 2014 - Potchefstroom- South Africa
406,2014-05-20,IPF 2014 World BP - SubJr Jr O Masters   -  Rodby Denmark
408,2014-06-14,Badger Open 2014
409,2014-06-14,2014 Colosseum Push-Pull
410,2014-06-14,USA Powerlifting North Carolina State Championships
411,2014-06-20,32nd Annual USAPL Men's National Powerlifting Championships
412,2014-06-28,Powerlifting for Pink
413,2014-06-14,2014 USAPL Central Florida Open Powerlifting Championships
414,2014-07-12,LOUISIANA SUMMER CLASSIC
416,2014-07-12,2014 California State Games
417,2014-07-12,2014 USAPL Summer Power Fest
418,2014-08-02,Iron Works Open X
419,2014-08-02,2014 New Jersey State Championships
420,2014-08-09,Powerlifting for Pups
421,2014-08-03,2014 USAPL SSPT INVITATIONAL POWERLIFTING CHAMPIONSHIPS
422,2014-08-16,Newport Open
423,2014-08-23,USAPL Summer End 2014
424,2014-08-23,2014 Alaska State Fair
425,2014-08-16,Bull Stewart Battle on the Beach - Alki Classic
427,2014-08-23,2014 USAPL Summer BP & PL Championships
428,2014-07-26,2014 USAPL Rocky Mountain State Games
430,2014-09-13,New York State Championships 2014
431,2014-08-16,Twin Cities Open
432,2014-09-13,Great Lakes Pro Deadlift
433,2014-06-14,BIG K's 13th ANNUAL POWERLIFTING CHAMPIONSHIPS
434,2014-09-20,IRON WARS
436,2014-09-21,South Florida Open
437,2013-01-01,2013 Pan Am Games
438,2013-01-01,Capital City Clash Championships
439,2013-01-01,2013 Iowa Powerlifting State Meet
440,2013-01-01,USAPL-CL-HS-NE Regional Winter Open
441,2013-01-01,MN STATE - 9 Feb
442,2013-01-01,Army Navy Open
443,2013-01-01,La Tech USAPL Powerlifting Meet - 8 Feb
444,2013-03-01,Arnold Raw Challenge
445,2013-03-01,Arnold NAPF Equipped
446,2013-03-01,Arnold - Titan Pro Bench
447,2013-03-01,Arnold - Ohio Ironman
448,2013-03-01,Arnold - GNC Pro Deadlift
449,2013-02-16,"USAPL ""No Frills"" Meet"
450,2013-01-01,WHSPA Boys St Mt
451,2013-01-01,2013 Winter Classic
452,2013-03-10,3rd Annual Ryan Moore NE Open High School PL Championship
453,2013-03-02,WHSPA Girls State Meet
454,2013-03-09,Military Nationals
455,2013-11-02,2013 USAPL So Cal Regional Championships
456,2013-01-01,Aggie Showdown - 2/23/13
457,2013-03-10,Gulf Coast Championships
458,2013-03-09,USAPL Georgia High School State Championships
459,2013-01-01,2013 USAPL Aggie Gym Meet
460,2013-01-01,2013 MO ST/OZARK - 3/23/2013
461,2013-03-23,2013 Battle on the Border VI
462,2013-03-23,2013 USAPL PA State Powerlifting Championship
463,2013-04-05,2013 High School Nationals - JV
464,2013-04-05,2013 High School Nationals - Varsity
465,2013-04-05,2013 High School Nationals - JV
466,2013-04-05,2013 High School Nationals - Varsity
467,2013-03-24,Cajun Pride
468,2013-01-01,2013 WA State Powerlifting Championships - 2/23&24/13
469,2013-04-12,Collegiate Nationals
470,2013-04-13,Rage in the Cage 2013
471,2013-04-06,2013 GA Spring Open -
472,2013-04-06,Richmond Open 4/14/13
473,2013-04-20,2013 USAPL Alaska State Championships
474,2013-01-01,2013 USAPL Texas State Championships - 20 Apr
475,2013-02-23,31st Annual USAPL Florida State Powerlifting Championships
476,2013-04-13,2013 Battle of the Great Lakes
477,2013-04-20,Powerlifting for Pink
478,2013-01-01,Nebraska State Championship-4/27/13
479,2013-04-27,S.E HS State Wars
480,2013-01-01,Equinox Open - 4/20/13
481,2013-04-27,2013 USAPL SSPT INVITATIONAL POWERLIFTING CHAMPIONSHIPS
482,2013-05-03,Men's Masters Nationals
483,2013-01-01,13.00
484,2013-11-05,USAPL Push/Pull Spring Power Challenge
485,2013-05-11,Twin Ports Raw Open
486,2013-01-01,BROTHER BENNETT MEMORIAL  - 2/23/2011
487,2013-01-01,2013 Authentic Strength BBQ - 4/27/13
488,2013-01-01,PA Single Lift State BP/DL Championships - 5/18/13
489,2013-05-18,USAPL 2013 Women's National Championships -
490,2013-01-01,IDAHO SPRING CLASSIC RAW POWERLIFTING CHAMPIONSHIPS-5/25/13
491,2013-01-01,OK Athletic Republic Open - 6/12/13
492,2013-06-02,2013 Massachusetts Open
493,2013-01-01,4th Annual Push/Pull Meet - 5/25/13
494,2013-01-01,2013 Mens Teen & Jr Nationals - 6/21/13
495,2013-11-06,IPF Classic World Men's Championships- Russia/ Suzdal
497,2013-06-29,2013 USAPL KANSAS HEAVY METAL OPEN
498,2013-01-01,2013 USAPL Summer Power Fest - 7/13/2013
499,2013-07-13,2013 CA State Games
501,2013-01-01,USAPL N.C. State Champs - 6/8/13
502,2013-07-08,2013 USAPL Central Florida Open Powerlifting Championships
503,2013-07-27,2013 Rocky Mountain State Games
504,2013-01-01,MS State & Regional VI Championships - 7/23/13
505,2013-03-08,2013 USAPL Oklahoma State Championships
506,2013-04-08,3rd Annual Boston Open
507,2013-01-01,Pro Summer Slam Bench Press
508,2013-10-08,North Texas Showdown
509,2013-06-02,New Jersey State High School- Benchpress & PL Championships
510,2013-08-10,Powerlifting for Pups
511,2013-01-01,2013 USAPL Bench Press Nationals
512,2013-01-01,2013 IPF World Games
513,2013-01-01,2013 IPF Junior & Subjunior Worlds
514,2013-01-01,USA Powerlifting Push-Pull and Deadlift National Championships
515,2013-09-14,Top of the World Powerlifting Challenge
516,2013-01-01,22.00
517,2013-01-01,IPF Masters World Championship
518,2013-10-12,Indiana Powerfest
519,2013-10-26,2013 Mile High Push Pull
520,2013-10-26,Alaska Fitness Expo - GNC Alaska Bench Press Invitational
521,2013-10-26,Alaska Fitness Expo - GNC Alaska Deadlift Invitational
522,2013-01-01,Southside Strength & Fitness Raw Bench Press Challenge
523,2013-01-01,Central Maryland Push-Pull Ch.
524,2013-01-01,USAPL Baton Rouge Legends 2013
525,2013-01-01,2013 USAPL So Cal Regional Championships
526,2013-11-09,2013 USAPL Ohio State Meet
527,2013-11-09,2013 USAPL Georgia & Southern States
528,2013-01-01,Stars & Stripes BP & DL
529,2013-11-17,First Annual Raw Collegiate Cup
530,2013-12-07,2013 USAPL Southside Winter Classic
531,2013-01-01,2013 USAPL KANSAS STATE OPEN - RESULTS
532,2013-12-07,2013 American Open
533,2013-01-01,Team Phoenix PL Bash
534,2013-01-01,2013 USAPL Southeastern USA Regional Championships
535,2013-12-07,2013 Colorado State Championships -
536,2013-12-07,USAPL Border Bash
537,2013-01-01,2013 USAPL Southern Raw Championships
538,2013-01-01,Longhorn Open Powerlifting Championships
539,2013-07-12,Sioux Empire Bench Open
540,2013-02-16,2013 California State Powerlifting Championship
541,2013-12-14,2013 USAPL Sunshine Games Powerlifting Championships
542,2013-09-11,Rivers Edge PL/BP
543,2013-12-07,2013 Texas Regional Championships
544,2013-01-03,Army Black and Gold Meet
545,2013-09-28,5th Annual Iron Wars
546,2013-01-01,2013 VA State Champs
547,2013-01-01,2013 Pan Am Games
548,2012-09-22,USAPL Power Surge
549,2012-01-01,0
550,2012-04-20,12th World Masters Men's Bench Press Championships. USA. Aurora. CO. 20-22.04.2012
551,2012-04-20,12th World Masters Women's Bench Press Championships. USA. Aurora. CO. 20-22.04.2012
552,2012-08-18,2012 Alki Beach Classic
553,2012-12-01,2012 American Open
554,2012-01-01,2012 Battle on the Border VI
555,2012-01-01,2012 Can-Am Police and Fire Open
556,2012-10-20,2012 COLUMBIA CITY
557,2012-10-06,2012 Georgia & Southern States
558,2012-01-01,2012 Hudson Natural Open
559,2012-01-01,2012 Maryland State Powerlifting Championship
560,2012-01-01,2012 Southeastern High School State Wars
561,2012-11-19,2012 Stars and Stripes Championships
562,2012-01-01,2012 USAPL Aggie Showdown
563,2012-01-01,2012 USAPL Alaska State Powerlifting Championships
564,2012-03-31,2012 Equinox Raw Open
565,2012-07-07,2012 Georgia Games
566,2012-01-01,2012 USAPL Georgia High School State Championships
567,2012-01-01,2012 USAPL Lone Star Raw Challenge
568,2012-01-14,2012 USAPL Louisiana State Meet
569,2012-01-01,2012 USAPL Militay National Powerlifting/Bench Press Championships
570,2012-01-01,2012 USAPL PA Single Lift State Championships
571,2012-01-01,2012 USAPL Southeastern USA Regional Powerlifting Championships
572,2012-11-10,2012 USAPL Southside Fall Classic
573,2012-05-19,2012 USAPL Womens Nationals
574,2012-01-01,2012 USAPLNC STATES
575,2012-01-01,29th Annual USAPL New Jersey State Open Powerlifting Championships
576,2012-01-01,29th USAPL New Jersey State Open Powerlifting Championships
577,2012-01-01,30th Annual USAPL Florida State Open Powerlifting Championships
578,2012-01-01,38th Annual MO State/Ozark
579,2012-01-01,9th Annual USAPL Florida Collegiate Championships
580,2012-03-02,Arnold Equipped
581,2012-03-02,Arnold Pro Bench
582,2012-03-02,Arnold Pro Deadlift
583,2012-03-02,Arnold Raw Challenge
584,2012-01-01,BATTLE OF THE GREAT LAKES
585,2012-01-01,Big K 10th Annual PL Ch
586,2012-09-15,Boston Open 2012
587,2012-01-01,Brother Bennett Memorial
588,2012-02-12,CA State 12 Feb 2013
590,2012-01-01,Fife Holiday Classic
591,2012-01-01,High_School_Nationals 3-23-2012
592,2012-01-01,HOLIDAY CLASSIC
593,2012-01-01,IL State/ Great Rivers
594,2012-01-01,LONGHORN OPEN
595,2012-01-01,MA SP OLYMPICS
596,2012-01-01,MA St Championship
597,2012-05-04,2012 Master Nationals
598,2012-06-22,Mens Nationals
599,2012-06-22,Mens Nationals
600,2012-11-05,IPF Mens Worlds
601,2012-01-01,MI Ironman
602,2012-01-01,MI St PL & BP
603,2012-01-01,MI STATE
604,2012-01-01,Mid America DL
605,2012-07-28,Mississippi State Meet
606,2012-01-01,MN State
607,2012-08-01,NAPF
608,2012-01-01,NC SC Border War
609,2012-01-01,NE Open HS
610,2012-01-01,NE Regionals
611,2012-01-01,New England Open
612,2012-01-01,New England Open BP
613,2012-01-01,OH STATE
614,2012-11-03,Ohio Powerlifting/ Bench Press/ Ironman Push Pull State Championships
615,2012-11-04,Oklahoma State Championships
616,2012-08-03,RAW NATIONALS
617,2012-01-01,Rivers Edge
618,2012-01-01,RMLC St Ch
619,2012-07-28,Rocky Mountain State Games
620,2012-06-23,Seattle Summer Classic
621,2012-01-01,SOUIX EMPIRE BP
622,2012-01-01,South Florida Open Powerlifting Championships
623,2012-12-15,SOUTHSIDE CLASSIC
624,2012-03-31,THE BATTLE OF THE GREAT LAKES XV
625,2012-08-18,TWIN CITY OPEN
626,2012-05-12,TWIN PORTS
627,2012-01-01,USA Powerlifting Fast Gym Winter Classic Lifting Results
628,2012-08-25,USAPL Bench Nationals 2012
629,2012-07-08,USAPL Central FL Open PL CH
630,2012-09-22,USAPL IRON WARS
632,2012-01-01,USAPL Pennsylvania State PL Championships
633,2012-01-01,USAPL Summer Power Fest 2011
634,2012-07-14,USAPL Summer Power Fest 2012
635,2012-01-01,USAPL TX ST CH
636,2012-10-27,USAPL West Cary Barbell Fall Festival of Power
637,2012-01-01,Washington State Championships 2012
638,2012-01-01,WHSPA
639,2012-01-01,WMN WORLD CLASSIC CUP
640,2012-11-05,IPF WOMENS WORLDS
641,2012-01-01,WORD JR & SUB JR
642,2012-01-01,WORLD JR & SJR
643,2012-01-01,World Masters
644,2012-01-01,WORLD MEN BP
645,2012-01-01,World Raw Cup
646,2012-01-01,7th USAPL Northeastern USA Regional Powerlifting Championships
647,2012-09-22,USAPL Power Surge - 9/22/2012
648,2014-09-27,2014 Top of the World -
657,2013-01-01,JV-GIRLS
658,1900-03-15,JV-BOYS
659,1900-04-14,V-GIRLS
660,1900-04-12,V-BOYS
675,2015-03-28,2015 Southwest Regional Championships
682,2015-03-14,2015 Florida State Championships
709,2015-04-18,2015 Pioneer Peak Power Fest
718,2014-09-21,South Florida Open
719,2014-08-02,Omro Summer Classic
720,2014-09-20,2014 Top of the World Powerlifting Classic
721,2014-09-27,Kalamazoo Klassic II
722,2014-10-11,2014 Alaska Fitness Expo
723,2014-10-18,Mile High Push Pull
724,2014-10-18,SBWC Raw Open Powerlifting Fall Classic 2014
725,2014-10-25,Vermont Fall Open
726,2014-10-25,USAPL Best  of the Midwest
727,2014-10-26,2014 Columbia City Classic
728,2014-10-25,2014 GA & Southern States BP & PL Championships
729,2014-11-01,2014 FALL FESTIVAL OF POWER
730,2014-11-01,Michigan State PL & BP Championships
731,2014-11-01,2014 Maryland State Powerlifting Championship
732,2014-09-21,2014 IPF World Masters - Pilsen/ Czech Republic
733,2014-11-08,Big Sky Raw Powerlifting Championships
734,2014-11-03,IPF Open Worlds - Aurora - USA
735,2014-11-08,USAPL 2014 Ohio State PL Championships
736,2014-11-01,Hudson Natural Open
737,2014-11-15,LOUISIANA COLLEGIATE REGIONALS
738,2014-11-08,2014 CA Fall Classic
739,2014-11-22,USAPL 2014 AZ Fall Championship
740,2014-11-15,Raw Collegiate Cup
741,2014-10-11,Penn State Iron Lion Meet
742,2014-11-22,2014 Stars and Stripes Squat- BP and DL Championships
743,2014-12-06,2014 Colorado State Championships
744,2014-12-06,Army-Navy Powerlifting Meet
745,2014-12-06,Southside Winter Classic
746,2014-11-22,2014 Longhorn Open
747,2014-12-13,2014 Idaho State Open/High School Championships
748,2014-05-03,2014 USAPL Mississippi State Championship
749,2014-12-13,South Carolina State Championships
750,2014-12-13,2014 Holiday Classic
751,2014-12-06,Texas Regional Championships
752,2014-12-12,American Open
753,2014-11-15,2014 MO USAPL Rivers Edge
754,2014-11-22,2014 New England Open PL Championships
755,2014-12-06,2014 Team Phoinix Holiday Classic
756,2014-11-16,2014 Florida Collegiate
757,2014-12-06,Minnesota Senior State Open
758,2014-12-06,Wyoming State PL&BP Championships
759,2015-01-10,2015 LOUISIANA STATE POWERLIFTING CHAMPIONSHIP
760,2015-01-17,USAPL Iowa Open
761,2015-01-25,Northeast Iron Beast Winter Classic II
762,2015-01-17,WI State Open '15
763,2015-02-07,2nd Frostbite Classic
764,2015-02-07,Team Phoinix Qualifyer 2015
765,2015-02-13,La Tech USAPL Collegiate Qualifier
767,2015-02-14,RMLC Raw Collegiate Invitational
768,2015-02-15,RMLC Championships
769,2015-02-14,USAPL NE Regional Collegiate Championships - Scranton
770,2015-01-24,USAPL NE Capital City Clash
771,2015-02-21,USAPL CONNECTICUT NATURALLY HARDCORE CLASSIC
772,2015-02-21,2015 Whitehall USAPL H.S. Meet
773,2015-02-21,2015 Alabama State Powerlifting Championship
774,2015-02-14,USAPL Valentine's Day Lover's Quarrel
775,2015-02-20,2015 Glen Mills Schools Invitational
776,2015-02-28,USAPL Pirates Powerlifting Championship
777,2015-02-28,South Milwaukee High School USAPL Qualifier
778,2015-02-21,2015 South Dakota High School Qualifier
779,2015-02-28,Cowboy State Raw
780,2015-02-28,USAPL MI No Frills Meet
781,2015-02-28,Central PA Invitational
782,2015-02-28,2015 USAPL Georgia Spring Open
783,2015-02-21,2015 Washington State Championships
784,2015-03-08,2015 Texas Strength Classic
785,2015-02-21,Minnesota State Powerlifting Open
786,2015-02-28,VA Classic 2015
787,2015-03-14,Woodward Academy High School Open
788,2015-03-11,Covington USAPL Qualifier
789,2015-03-15,5th Annual Ryan Moore N.E. Open High School Championships
791,2015-03-14,SE States BP
792,2015-03-22,Cajun pride
793,2015-03-21,Battle on the Border IX
796,2015-03-13,2015 SD State Meet Bench
797,2015-03-13,2015 SD State Meet PL
798,2015-03-13,2 MAN QUALIFIER
799,2015-03-21,1st Annual ABBRx Natural and Fit USAPL Raw Powerlifting Meet
800,2015-03-21,USAPL EASTERN REGIONALS
801,2015-02-28,Winter Classic
802,2015-03-14,WHSPA State Meet
803,2015-02-28,Navy USAPL Meet
805,2015-04-11,2015 Kenai PL Challenge
807,2015-04-11,2015 CA State Championship
811,2015-04-25,Arizona State Championships
813,2015-04-18,USAPL Terrapin Invitational
814,2015-04-25,2015 MS No Frills Meet
817,2015-04-18,PA State Championships
818,2015-05-02,Orange County Powerlifting Championships
822,2015-04-25,4th Annual Southeastern USA Regional High School Championships
823,2015-04-26,1st Annual USAPL North Florida Open Powerlifting Championships
824,2015-04-18,18th Annual Battle of the Great Lakes
825,2015-05-02,31st Alaska Powerlifting Championship
827,2015-04-10,2015 USAPL Collegiate Nationals
832,2015-04-16,IPF Master Benchpress Worlds
835,2015-05-15,USAPL Men's and Women's Nationals
837,2015-05-09,2015 USAPL Border Bash
838,2015-04-25,SBWC Raw Open Powerlifting Spring Classic 2015
840,2015-05-02,TSI & Metaboloic Technologies Pro Deadlift
841,2015-04-25,2015 USAPL Texas State Championships
842,2015-05-02,Spring Power Challenge
846,2015-03-06,2015 Arnold - Pro American
847,2015-03-06,2015 Arnold - Pro Raw Challenge
848,2015-03-06,2015 Arnold - Pro Raw Bench
851,2015-05-20,IPF Bench Worlds - Open SubJr Junior
852,2015-05-30,USAPL Syke Out Classic
853,2015-05-23,Battle of Legends
854,2015-05-30,2015 USAPL North Carolina State Championships
855,2015-05-30,MA & RI Open State Championships
858,2015-06-05,2015 IPF Classic (Raw) Worlds
860,2014-07-17,2014 Raw Nationals
862,2015-04-25,SBWC Raw Open Powerlifting Spring Classic 2015
865,2015-04-25,2015 NE State Championship & Midwest Open
867,2015-04-25,2015 USAPL Texas State Championships
868,2015-04-25,2015 Illinois States and Great Rivers Open
869,2015-08-27,Alaska State Fair PL Challenge
871,2015-08-29,Music City Open
872,2015-05-23,USAPL Boss of Norcal
873,2015-08-29,2015 Great Lakes Sports Festival USAPL Pro Raw Deadlift
876,2015-08-29,No Frills
877,2015-08-22,2015 USAPL Future Summer Shakedown
878,2015-08-22,Wolf Open
879,2015-08-22,New England Open
882,2015-08-31,2015 IPF SubJr/Junior Worlds - Prague/ Czech Republic
883,2015-08-22,2015 Summers End
884,2015-07-25,Rocky Mountain State Games
886,2015-08-08,Powerlifting For Pups
887,2015-08-15,NE USAPL Patriot Open
888,2015-08-01,New Jersey State Championships
889,2015-07-25,Central Florida Championship
890,2015-08-01,Ironwork's Open 2015
892,2015-07-26,2015 Brown's Gym Qualifier for Nationals
893,2015-07-25,Mississippi State Champioship
894,2015-07-18,CA State Games Powerlifting
897,2015-07-04,The Freedom Lift
899,2015-07-18,2015 Louisiana Summer Classic
900,2015-05-23,Ketchikan USA Powerlifting
901,2015-07-11,Liberty Games
902,2015-06-26,Summer Showdown
903,2015-06-27,Seattle Summer Classic 2015
904,2015-07-11,USAPL Baltimore Raw Open
905,2015-05-16,015 USAPL Pennsylvania State Bench Press and Deadlift
906,2015-06-27,USAPL NorCal Open
907,2015-06-13,36th USAPL Florida Sunshine Games
908,2015-06-28,SBWC Summer Invitational 2015
909,2015-06-20,2015 USAPL MO State/Midwest Open
910,2015-07-19,SSPT Invitational
912,2015-06-06,KS Heavy Metal Open
913,2015-05-30,USAPL Twin Ports Raw Open
914,2015-05-16,USAPL Delaware Dungeon Invitational
915,2015-09-05,USAPL Legend's RAW National Qualifier
916,2015-06-13,Badger Open 2015
917,2015-05-30,USAPL Nevada State & West Coast Classic
921,2015-08-29,USAPL Bench Press Nationals
922,2015-09-11,Last Man Standing Qualifier
923,2015-09-15,USAPL Warrior Closed
925,2015-09-12,2015 USAPL CA Barbell LCQ
926,2015-09-12,SBWC Raw Open Powerlifting Fall Classic 2015
927,2015-09-12,USAPL Separation Training Power Team Last Minute Qualifier
928,2015-09-19,USAPL Route 66 Classic
929,2015-09-19,Pure Fitness Open
942,2015-09-26,Solcana Beginners USA Powerlifting Meet
944,2015-09-26,USAPL Kalamazoo Klassic III
945,2015-09-26,3rd Top of the World Powerlifting Challenge
946,2015-09-26,9th Annual USAPL South Florida Open Powerlifting Championships
981,2015-05-23,Idaho Raw Classic
983,2015-10-03,Northeast Iron Beast Fall USAPL Push/Pull
984,2015-10-10,Noonan Barbell USAPL Raw Open
985,2015-09-20,2015 USAPL Colosseum Clash
986,2015-09-05,2015 USAPL Push Pull Nationals
988,2014-09-21,2014 USAPL Push-Pull & Deadlift Nationals
989,2015-07-25,Summer Splash USAPL Powerlifting Meet
991,2015-03-14,2015 Military Nationals
992,2015-10-15,2015 Raw Nationals
993,2015-09-26,Iron Wars
995,2015-10-24,USAPL Battle by the Island
996,2015-10-24,2015 USAPL 7th Annual Columbia City Classic Powerlifting and BP/DL
998,2015-09-19,USAPL TEF Meet
999,2015-11-07,USAPL Connecticut Strength Sports Festival
1000,2015-11-07,2015 USAPL Battle of Belleville
1001,2015-11-07,USAPL Fall Festival of Power
1002,2015-11-07,USAPL Wild West Showdown
1003,2015-11-07,3rd Annual USAPL Powerlifting for Pink
1005,2015-10-31,USAPL Western Wisconsin Open
1006,2015-11-21,AZ Fall Championships
1008,2015-11-21,5th Annual Wyoming State USAPL Powerlifting Championships
1009,2015-11-14,USA Powerlifting MUWC Red Hawk Open
1010,2015-11-21,USAPL Dena'ina Powerlifting Challenge
1011,2015-11-14,2015 USAPL Fall Classic/SoCal Regional
1013,2015-11-14,2015 USAPL Longhorn Open
1015,2015-11-07,USAPL Connecticut Strength Sports Festival
1016,2015-11-14,Southside Winter Classic
1017,2015-11-07,2015 USAPL Iron Lion
1020,2015-11-07,USAPL Raw Collegiate Cup
1021,2015-10-31,Western Wisconsin Open - sactioned by USAPL
1022,2015-11-21,USA Powerlifting Maryland State Championship
1024,2015-12-05,West Coast Regionals
1025,2015-12-04,14th Annual USAPL American Open Powerlifting Championships
1029,2015-09-16,NAPF Pan American & South American Championships Classic
1031,2015-12-05,USAPL Kansas State Open
1033,2015-12-05,USAPL Colorado State Championships
1034,2015-12-05,La Tech Collegiate USA Powerlifting Qualifier
1036,2015-12-05,USA Powerlifting Team Phoinix Holliday Classic
1037,2015-12-05,Ketchikan Winter USA Powerlifting Meet
1038,2015-12-12,2015 USA Powerlifting Idaho State Powerlifting Championships
1039,2015-12-05,USA Powerlifting Sioux Empire Push Pull
1040,2015-12-05,USA Powerlifting Northern California Regionals
1043,2015-10-25,USA Powerlifting Windy City Open Raw Bench
1045,2015-12-12,USA Powerlifting Region VI Championship
1046,2015-12-12,USA Powerlifting Blizzard Classic
1047,2015-12-13,2015 Southeastern USA Regional Championships
1048,2015-12-12,USA Powerlifting Future Winter Meltdown
1051,2015-12-13,2015 USA Powerlifting Stars and Stripes Bench Press & Deadlift Championships
1055,2015-07-12,2015 USAPL Ohio State Championships
1057,2015-12-12,USA Powerlifting Georgia & Southern States
1058,2015-11-14,2015 USAPL Virginia State Championships
1059,2016-01-09,USA Powerlifting Trojan Iron Wars
1060,2015-10-25,12th Annual Florida Collegiate Powerlifting Championship
1061,2015-12-26,USA Powerlifting Legends' Iron Christmas
1062,2015-12-12,The USA Powerlifting Senior Powerlifting Championships
1067,2016-01-16,USA Powerlifting Wisconsin State Open
1068,2016-01-23,USA Powerlifting 59 Bus Brewery Winter Classic
1071,2016-01-23,USA Powerlifting Southside Winter Classic
1072,2016-01-16,2016 USA Powerlifting Louisiana State Championship
1073,2016-01-16,2016 USA Powerlifting Energy New Year Open
1074,2016-01-16,USA Powerlifting Liberty Bell Classic
1075,2016-01-24,2016 USA Powerlifting Garden State Winter War
1076,2016-01-17,USA Powerlifting Winter Games of Texas
1078,2016-01-16,St. John's High School Classic and Worcester Open
1079,2016-01-23,Northeast Iron Beast USA Powerlifting Winter Classic III
1081,2015-03-27,USA Powerlifting High School Nationals 2015
1082,2015-12-12,USA Powerlifting South Carolina State Championship
1083,2016-01-23,Ninth Annual USA Powerlifting Capitol City Clash
1084,2016-01-30,USA Powerlifting No Frills Blizzard Buster
1085,2016-01-31,USA Powerlifting Illinois Women's Raw Open & Bench
1086,2016-02-06,USA Powerlifting Pure Fitness Open
1087,2016-02-13,USA Powerlifting Ohio High School State Championship
1089,2015-05-30,7th Annual Ironman (Push/Pull) Meet
1090,2015-02-14,USA Powerlifting 2015 Youth Nationals
1095,2016-02-07,3rd Annual Elite Sports & Fitness High School USA Powerlifting Open
1097,2016-02-13,USA Powerlifting Citadel Nutrition Open
1098,2016-02-13,2016 USA Powerlifting Northeast Regional Championships
1099,2016-02-20,Woodward Academy USA Powerlifting High School Meet
